"date","country","species","mentions"
2015-12-27,"NL","Perccottus glenii",0
2015-12-27,"PL","Perccottus glenii",0
2015-12-27,"PT","Perccottus glenii",0
2015-12-27,"RO","Perccottus glenii",0
2015-12-27,"SE","Perccottus glenii",0
2015-12-27,"SI","Perccottus glenii",0
2015-12-27,"SK","Perccottus glenii",0
2015-12-27,"AT","Persicaria perfoliata",0
2015-12-27,"BE","Persicaria perfoliata",0
2015-12-27,"BG","Persicaria perfoliata",0
2015-12-27,"CY","Persicaria perfoliata",0
2015-12-27,"CZ","Persicaria perfoliata",0
2015-12-27,"DE","Persicaria perfoliata",0
2015-12-27,"DK","Persicaria perfoliata",0
2015-12-27,"EE","Persicaria perfoliata",0
2015-12-27,"ES","Persicaria perfoliata",0
2015-12-27,"FI","Persicaria perfoliata",0
2015-12-27,"FR","Persicaria perfoliata",0
2015-12-27,"GB","Persicaria perfoliata",0
2015-12-27,"GR","Persicaria perfoliata",0
2015-12-27,"HR","Persicaria perfoliata",0
2015-12-27,"HU","Persicaria perfoliata",0
2015-12-27,"IE","Persicaria perfoliata",0
2015-12-27,"IT","Persicaria perfoliata",0
2015-12-27,"LT","Persicaria perfoliata",0
2015-12-27,"LU","Persicaria perfoliata",0
2015-12-27,"LV","Persicaria perfoliata",0
2015-12-27,"MT","Persicaria perfoliata",0
2015-12-27,"NL","Persicaria perfoliata",0
2015-12-27,"PL","Persicaria perfoliata",0
2015-12-27,"PT","Persicaria perfoliata",0
2015-12-27,"RO","Persicaria perfoliata",0
2015-12-27,"SE","Persicaria perfoliata",0
2015-12-27,"SI","Persicaria perfoliata",0
2015-12-27,"SK","Persicaria perfoliata",0
2015-12-27,"AT","Pistia stratiotes",0
2015-12-27,"BE","Pistia stratiotes",0
2015-12-27,"BG","Pistia stratiotes",0
2015-12-27,"CY","Pistia stratiotes",0
2015-12-27,"CZ","Pistia stratiotes",0
2015-12-27,"DE","Pistia stratiotes",0
2015-12-27,"DK","Pistia stratiotes",0
2015-12-27,"EE","Pistia stratiotes",0
2015-12-27,"ES","Pistia stratiotes",0
2015-12-27,"FI","Pistia stratiotes",0
2015-12-27,"FR","Pistia stratiotes",0
2015-12-27,"GB","Pistia stratiotes",0
2015-12-27,"GR","Pistia stratiotes",0
2015-12-27,"HR","Pistia stratiotes",0
2015-12-27,"HU","Pistia stratiotes",0
2015-12-27,"IE","Pistia stratiotes",0
2015-12-27,"IT","Pistia stratiotes",0
2015-12-27,"LT","Pistia stratiotes",0
2015-12-27,"LU","Pistia stratiotes",0
2015-12-27,"LV","Pistia stratiotes",0
2015-12-27,"MT","Pistia stratiotes",0
2015-12-27,"NL","Pistia stratiotes",0
2015-12-27,"PL","Pistia stratiotes",0
2015-12-27,"PT","Pistia stratiotes",0
2015-12-27,"RO","Pistia stratiotes",0
2015-12-27,"SE","Pistia stratiotes",0
2015-12-27,"SI","Pistia stratiotes",0
2015-12-27,"SK","Pistia stratiotes",0
2015-12-27,"AT","Plotosus lineatus",0
2015-12-27,"BE","Plotosus lineatus",0
2015-12-27,"BG","Plotosus lineatus",0
2015-12-27,"CY","Plotosus lineatus",0
2015-12-27,"CZ","Plotosus lineatus",0
2015-12-27,"DE","Plotosus lineatus",0
2015-12-27,"DK","Plotosus lineatus",0
2015-12-27,"EE","Plotosus lineatus",0
2015-12-27,"ES","Plotosus lineatus",0
2015-12-27,"FI","Plotosus lineatus",0
2015-12-27,"FR","Plotosus lineatus",0
2015-12-27,"GB","Plotosus lineatus",0
2015-12-27,"GR","Plotosus lineatus",0
2015-12-27,"HR","Plotosus lineatus",0
2015-12-27,"HU","Plotosus lineatus",0
2015-12-27,"IE","Plotosus lineatus",0
2015-12-27,"IT","Plotosus lineatus",0
2015-12-27,"LT","Plotosus lineatus",0
2015-12-27,"LU","Plotosus lineatus",0
2015-12-27,"LV","Plotosus lineatus",0
2015-12-27,"MT","Plotosus lineatus",0
2015-12-27,"NL","Plotosus lineatus",0
2015-12-27,"PL","Plotosus lineatus",0
2015-12-27,"PT","Plotosus lineatus",0
2015-12-27,"RO","Plotosus lineatus",0
2015-12-27,"SE","Plotosus lineatus",0
2015-12-27,"SI","Plotosus lineatus",0
2015-12-27,"SK","Plotosus lineatus",0
2015-12-27,"AT","Pontederia crassipes",0
2015-12-27,"BE","Pontederia crassipes",0
2015-12-27,"BG","Pontederia crassipes",0
2015-12-27,"CY","Pontederia crassipes",0
2015-12-27,"CZ","Pontederia crassipes",0
2015-12-27,"DE","Pontederia crassipes",10.1789365608199
2015-12-27,"DK","Pontederia crassipes",0
2015-12-27,"EE","Pontederia crassipes",0
2015-12-27,"ES","Pontederia crassipes",0
2015-12-27,"FI","Pontederia crassipes",0
2015-12-27,"FR","Pontederia crassipes",0
2015-12-27,"GB","Pontederia crassipes",8.48053149206836
2015-12-27,"GR","Pontederia crassipes",0
2015-12-27,"HR","Pontederia crassipes",0
2015-12-27,"HU","Pontederia crassipes",0
2015-12-27,"IE","Pontederia crassipes",0
2015-12-27,"IT","Pontederia crassipes",0
2015-12-27,"LT","Pontederia crassipes",0
2015-12-27,"LU","Pontederia crassipes",0
2015-12-27,"LV","Pontederia crassipes",0
2015-12-27,"MT","Pontederia crassipes",0
2015-12-27,"NL","Pontederia crassipes",0
2015-12-27,"PL","Pontederia crassipes",0
2015-12-27,"PT","Pontederia crassipes",0
2015-12-27,"RO","Pontederia crassipes",0
2015-12-27,"SE","Pontederia crassipes",0
2015-12-27,"SI","Pontederia crassipes",0
2015-12-27,"SK","Pontederia crassipes",0
2015-12-27,"AT","Procambarus clarkii",0
2015-12-27,"BE","Procambarus clarkii",0
2015-12-27,"BG","Procambarus clarkii",0
2015-12-27,"CY","Procambarus clarkii",0
2015-12-27,"CZ","Procambarus clarkii",0
2015-12-27,"DE","Procambarus clarkii",10.7780165316512
2015-12-27,"DK","Procambarus clarkii",0
2015-12-27,"EE","Procambarus clarkii",0
2015-12-27,"ES","Procambarus clarkii",0
2015-12-27,"FI","Procambarus clarkii",0
2015-12-27,"FR","Procambarus clarkii",0
2015-12-27,"GB","Procambarus clarkii",0
2015-12-27,"GR","Procambarus clarkii",0
2015-12-27,"HR","Procambarus clarkii",0
2015-12-27,"HU","Procambarus clarkii",0
2015-12-27,"IE","Procambarus clarkii",0
2015-12-27,"IT","Procambarus clarkii",0
2015-12-27,"LT","Procambarus clarkii",0
2015-12-27,"LU","Procambarus clarkii",0
2015-12-27,"LV","Procambarus clarkii",0
2015-12-27,"MT","Procambarus clarkii",0
2015-12-27,"NL","Procambarus clarkii",0
2015-12-27,"PL","Procambarus clarkii",0
2015-12-27,"PT","Procambarus clarkii",0
2015-12-27,"RO","Procambarus clarkii",0
2015-12-27,"SE","Procambarus clarkii",0
2015-12-27,"SI","Procambarus clarkii",0
2015-12-27,"SK","Procambarus clarkii",0
2015-12-27,"AT","Procambarus virginalis",0
2015-12-27,"BE","Procambarus virginalis",0
2015-12-27,"BG","Procambarus virginalis",0
2015-12-27,"CY","Procambarus virginalis",0
2015-12-27,"CZ","Procambarus virginalis",0
2015-12-27,"DE","Procambarus virginalis",0
2015-12-27,"DK","Procambarus virginalis",0
2015-12-27,"EE","Procambarus virginalis",0
2015-12-27,"ES","Procambarus virginalis",0
2015-12-27,"FI","Procambarus virginalis",0
2015-12-27,"FR","Procambarus virginalis",0
2015-12-27,"GB","Procambarus virginalis",0
2015-12-27,"GR","Procambarus virginalis",0
2015-12-27,"HR","Procambarus virginalis",0
2015-12-27,"HU","Procambarus virginalis",0
2015-12-27,"IE","Procambarus virginalis",0
2015-12-27,"IT","Procambarus virginalis",0
2015-12-27,"LT","Procambarus virginalis",0
2015-12-27,"LU","Procambarus virginalis",0
2015-12-27,"LV","Procambarus virginalis",0
2015-12-27,"MT","Procambarus virginalis",0
2015-12-27,"NL","Procambarus virginalis",0
2015-12-27,"PL","Procambarus virginalis",0
2015-12-27,"PT","Procambarus virginalis",0
2015-12-27,"RO","Procambarus virginalis",0
2015-12-27,"SE","Procambarus virginalis",0
2015-12-27,"SI","Procambarus virginalis",0
2015-12-27,"SK","Procambarus virginalis",0
2015-12-27,"AT","Procyon lotor",352.379061538445
2015-12-27,"BE","Procyon lotor",269.003886737223
2015-12-27,"BG","Procyon lotor",0
2015-12-27,"CY","Procyon lotor",0
2015-12-27,"CZ","Procyon lotor",235.392013912532
2015-12-27,"DE","Procyon lotor",613.698055911402
2015-12-27,"DK","Procyon lotor",331.37666283983
2015-12-27,"EE","Procyon lotor",0
2015-12-27,"ES","Procyon lotor",84.8594731095712
2015-12-27,"FI","Procyon lotor",449.713894649382
2015-12-27,"FR","Procyon lotor",217.464292791299
2015-12-27,"GB","Procyon lotor",239.65453749903
2015-12-27,"GR","Procyon lotor",113.066509324536
2015-12-27,"HR","Procyon lotor",216.743630505051
2015-12-27,"HU","Procyon lotor",210.123903370725
2015-12-27,"IE","Procyon lotor",254.584664832931
2015-12-27,"IT","Procyon lotor",203.038226649075
2015-12-27,"LT","Procyon lotor",0
2015-12-27,"LU","Procyon lotor",0
2015-12-27,"LV","Procyon lotor",0
2015-12-27,"MT","Procyon lotor",0
2015-12-27,"NL","Procyon lotor",466.388510858614
2015-12-27,"PL","Procyon lotor",180.114513614508
2015-12-27,"PT","Procyon lotor",216.27169665765
2015-12-27,"RO","Procyon lotor",129.943539188273
2015-12-27,"SE","Procyon lotor",227.114749616909
2015-12-27,"SI","Procyon lotor",0
2015-12-27,"SK","Procyon lotor",177.718686946495
2015-12-27,"AT","Prosopis juliflora",0
2015-12-27,"BE","Prosopis juliflora",0
2015-12-27,"BG","Prosopis juliflora",0
2015-12-27,"CY","Prosopis juliflora",0
2015-12-27,"CZ","Prosopis juliflora",0
2015-12-27,"DE","Prosopis juliflora",0
2015-12-27,"DK","Prosopis juliflora",0
2015-12-27,"EE","Prosopis juliflora",0
2015-12-27,"ES","Prosopis juliflora",0
2015-12-27,"FI","Prosopis juliflora",0
2015-12-27,"FR","Prosopis juliflora",0
2015-12-27,"GB","Prosopis juliflora",0
2015-12-27,"GR","Prosopis juliflora",0
2015-12-27,"HR","Prosopis juliflora",0
2015-12-27,"HU","Prosopis juliflora",0
2015-12-27,"IE","Prosopis juliflora",0
2015-12-27,"IT","Prosopis juliflora",0
2015-12-27,"LT","Prosopis juliflora",0
2015-12-27,"LU","Prosopis juliflora",0
2015-12-27,"LV","Prosopis juliflora",0
2015-12-27,"MT","Prosopis juliflora",0
2015-12-27,"NL","Prosopis juliflora",0
2015-12-27,"PL","Prosopis juliflora",0
2015-12-27,"PT","Prosopis juliflora",0
2015-12-27,"RO","Prosopis juliflora",0
2015-12-27,"SE","Prosopis juliflora",0
2015-12-27,"SI","Prosopis juliflora",0
2015-12-27,"SK","Prosopis juliflora",0
2015-12-27,"AT","Pseudorasbora parva",0
2015-12-27,"BE","Pseudorasbora parva",0
2015-12-27,"BG","Pseudorasbora parva",0
2015-12-27,"CY","Pseudorasbora parva",761.841030692257
2015-12-27,"CZ","Pseudorasbora parva",0
2015-12-27,"DE","Pseudorasbora parva",0
2015-12-27,"DK","Pseudorasbora parva",0
2015-12-27,"EE","Pseudorasbora parva",0
2015-12-27,"ES","Pseudorasbora parva",0
2015-12-27,"FI","Pseudorasbora parva",0
2015-12-27,"FR","Pseudorasbora parva",0
2015-12-27,"GB","Pseudorasbora parva",0
2015-12-27,"GR","Pseudorasbora parva",0
2015-12-27,"HR","Pseudorasbora parva",0
2015-12-27,"HU","Pseudorasbora parva",0
2015-12-27,"IE","Pseudorasbora parva",0
2015-12-27,"IT","Pseudorasbora parva",0
2015-12-27,"LT","Pseudorasbora parva",0
2015-12-27,"LU","Pseudorasbora parva",0
2015-12-27,"LV","Pseudorasbora parva",0
2015-12-27,"MT","Pseudorasbora parva",0
2015-12-27,"NL","Pseudorasbora parva",0
2015-12-27,"PL","Pseudorasbora parva",0
2015-12-27,"PT","Pseudorasbora parva",0
2015-12-27,"RO","Pseudorasbora parva",0
2015-12-27,"SE","Pseudorasbora parva",0
2015-12-27,"SI","Pseudorasbora parva",0
2015-12-27,"SK","Pseudorasbora parva",0
2015-12-27,"AT","Pueraria montana",0
2015-12-27,"BE","Pueraria montana",0
2015-12-27,"BG","Pueraria montana",0
2015-12-27,"CY","Pueraria montana",0
2015-12-27,"CZ","Pueraria montana",0
2015-12-27,"DE","Pueraria montana",0
2015-12-27,"DK","Pueraria montana",0
2015-12-27,"EE","Pueraria montana",0
2015-12-27,"ES","Pueraria montana",0
2015-12-27,"FI","Pueraria montana",0
2015-12-27,"FR","Pueraria montana",0
2015-12-27,"GB","Pueraria montana",0
2015-12-27,"GR","Pueraria montana",0
2015-12-27,"HR","Pueraria montana",0
2015-12-27,"HU","Pueraria montana",0
2015-12-27,"IE","Pueraria montana",0
2015-12-27,"IT","Pueraria montana",0
2015-12-27,"LT","Pueraria montana",0
2015-12-27,"LU","Pueraria montana",0
2015-12-27,"LV","Pueraria montana",0
2015-12-27,"MT","Pueraria montana",0
2015-12-27,"NL","Pueraria montana",0
2015-12-27,"PL","Pueraria montana",0
2015-12-27,"PT","Pueraria montana",0
2015-12-27,"RO","Pueraria montana",0
2015-12-27,"SE","Pueraria montana",0
2015-12-27,"SI","Pueraria montana",0
2015-12-27,"SK","Pueraria montana",0
2015-12-27,"AT","Pycnonotus cafer",0
2015-12-27,"BE","Pycnonotus cafer",0
2015-12-27,"BG","Pycnonotus cafer",0
2015-12-27,"CY","Pycnonotus cafer",0
2015-12-27,"CZ","Pycnonotus cafer",0
2015-12-27,"DE","Pycnonotus cafer",0
2015-12-27,"DK","Pycnonotus cafer",0
2015-12-27,"EE","Pycnonotus cafer",0
2015-12-27,"ES","Pycnonotus cafer",0
2015-12-27,"FI","Pycnonotus cafer",0
2015-12-27,"FR","Pycnonotus cafer",0
2015-12-27,"GB","Pycnonotus cafer",0
2015-12-27,"GR","Pycnonotus cafer",0
2015-12-27,"HR","Pycnonotus cafer",0
2015-12-27,"HU","Pycnonotus cafer",0
2015-12-27,"IE","Pycnonotus cafer",0
2015-12-27,"IT","Pycnonotus cafer",0
2015-12-27,"LT","Pycnonotus cafer",0
2015-12-27,"LU","Pycnonotus cafer",0
2015-12-27,"LV","Pycnonotus cafer",0
2015-12-27,"MT","Pycnonotus cafer",0
2015-12-27,"NL","Pycnonotus cafer",0
2015-12-27,"PL","Pycnonotus cafer",0
2015-12-27,"PT","Pycnonotus cafer",0
2015-12-27,"RO","Pycnonotus cafer",0
2015-12-27,"SE","Pycnonotus cafer",0
2015-12-27,"SI","Pycnonotus cafer",0
2015-12-27,"SK","Pycnonotus cafer",0
2015-12-27,"AT","Rugulopteryx okamurae",0
2015-12-27,"BE","Rugulopteryx okamurae",0
2015-12-27,"BG","Rugulopteryx okamurae",0
2015-12-27,"CY","Rugulopteryx okamurae",0
2015-12-27,"CZ","Rugulopteryx okamurae",0
2015-12-27,"DE","Rugulopteryx okamurae",0
2015-12-27,"DK","Rugulopteryx okamurae",0
2015-12-27,"EE","Rugulopteryx okamurae",0
2015-12-27,"ES","Rugulopteryx okamurae",0
2015-12-27,"FI","Rugulopteryx okamurae",0
2015-12-27,"FR","Rugulopteryx okamurae",0
2015-12-27,"GB","Rugulopteryx okamurae",0
2015-12-27,"GR","Rugulopteryx okamurae",0
2015-12-27,"HR","Rugulopteryx okamurae",0
2015-12-27,"HU","Rugulopteryx okamurae",0
2015-12-27,"IE","Rugulopteryx okamurae",0
2015-12-27,"IT","Rugulopteryx okamurae",0
2015-12-27,"LT","Rugulopteryx okamurae",0
2015-12-27,"LU","Rugulopteryx okamurae",0
2015-12-27,"LV","Rugulopteryx okamurae",0
2015-12-27,"MT","Rugulopteryx okamurae",0
2015-12-27,"NL","Rugulopteryx okamurae",0
2015-12-27,"PL","Rugulopteryx okamurae",0
2015-12-27,"PT","Rugulopteryx okamurae",0
2015-12-27,"RO","Rugulopteryx okamurae",0
2015-12-27,"SE","Rugulopteryx okamurae",0
2015-12-27,"SI","Rugulopteryx okamurae",0
2015-12-27,"SK","Rugulopteryx okamurae",0
2015-12-27,"AT","Salvinia molesta",0
2015-12-27,"BE","Salvinia molesta",0
2015-12-27,"BG","Salvinia molesta",0
2015-12-27,"CY","Salvinia molesta",0
2015-12-27,"CZ","Salvinia molesta",0
2015-12-27,"DE","Salvinia molesta",0
2015-12-27,"DK","Salvinia molesta",0
2015-12-27,"EE","Salvinia molesta",0
2015-12-27,"ES","Salvinia molesta",0
2015-12-27,"FI","Salvinia molesta",0
2015-12-27,"FR","Salvinia molesta",0
2015-12-27,"GB","Salvinia molesta",0
2015-12-27,"GR","Salvinia molesta",0
2015-12-27,"HR","Salvinia molesta",0
2015-12-27,"HU","Salvinia molesta",0
2015-12-27,"IE","Salvinia molesta",0
2015-12-27,"IT","Salvinia molesta",0
2015-12-27,"LT","Salvinia molesta",0
2015-12-27,"LU","Salvinia molesta",0
2015-12-27,"LV","Salvinia molesta",0
2015-12-27,"MT","Salvinia molesta",0
2015-12-27,"NL","Salvinia molesta",0
2015-12-27,"PL","Salvinia molesta",0
2015-12-27,"PT","Salvinia molesta",0
2015-12-27,"RO","Salvinia molesta",0
2015-12-27,"SE","Salvinia molesta",0
2015-12-27,"SI","Salvinia molesta",0
2015-12-27,"SK","Salvinia molesta",0
2015-12-27,"AT","Sciurus carolinensis",0
2015-12-27,"BE","Sciurus carolinensis",0
2015-12-27,"BG","Sciurus carolinensis",0
2015-12-27,"CY","Sciurus carolinensis",0
2015-12-27,"CZ","Sciurus carolinensis",0
2015-12-27,"DE","Sciurus carolinensis",0
2015-12-27,"DK","Sciurus carolinensis",0
2015-12-27,"EE","Sciurus carolinensis",0
2015-12-27,"ES","Sciurus carolinensis",0
2015-12-27,"FI","Sciurus carolinensis",0
2015-12-27,"FR","Sciurus carolinensis",0
2015-12-27,"GB","Sciurus carolinensis",25.2554603741585
2015-12-27,"GR","Sciurus carolinensis",0
2015-12-27,"HR","Sciurus carolinensis",0
2015-12-27,"HU","Sciurus carolinensis",0
2015-12-27,"IE","Sciurus carolinensis",0
2015-12-27,"IT","Sciurus carolinensis",0
2015-12-27,"LT","Sciurus carolinensis",0
2015-12-27,"LU","Sciurus carolinensis",0
2015-12-27,"LV","Sciurus carolinensis",0
2015-12-27,"MT","Sciurus carolinensis",0
2015-12-27,"NL","Sciurus carolinensis",0
2015-12-27,"PL","Sciurus carolinensis",0
2015-12-27,"PT","Sciurus carolinensis",0
2015-12-27,"RO","Sciurus carolinensis",0
2015-12-27,"SE","Sciurus carolinensis",0
2015-12-27,"SI","Sciurus carolinensis",0
2015-12-27,"SK","Sciurus carolinensis",0
2015-12-27,"AT","Sciurus niger",0
2015-12-27,"BE","Sciurus niger",0
2015-12-27,"BG","Sciurus niger",0
2015-12-27,"CY","Sciurus niger",0
2015-12-27,"CZ","Sciurus niger",0
2015-12-27,"DE","Sciurus niger",0
2015-12-27,"DK","Sciurus niger",0
2015-12-27,"EE","Sciurus niger",0
2015-12-27,"ES","Sciurus niger",26.9657963027084
2015-12-27,"FI","Sciurus niger",0
2015-12-27,"FR","Sciurus niger",0
2015-12-27,"GB","Sciurus niger",0
2015-12-27,"GR","Sciurus niger",0
2015-12-27,"HR","Sciurus niger",0
2015-12-27,"HU","Sciurus niger",0
2015-12-27,"IE","Sciurus niger",0
2015-12-27,"IT","Sciurus niger",0
2015-12-27,"LT","Sciurus niger",0
2015-12-27,"LU","Sciurus niger",0
2015-12-27,"LV","Sciurus niger",0
2015-12-27,"MT","Sciurus niger",0
2015-12-27,"NL","Sciurus niger",0
2015-12-27,"PL","Sciurus niger",0
2015-12-27,"PT","Sciurus niger",0
2015-12-27,"RO","Sciurus niger",0
2015-12-27,"SE","Sciurus niger",0
2015-12-27,"SI","Sciurus niger",0
2015-12-27,"SK","Sciurus niger",0
2015-12-27,"AT","Solenopsis geminata",0
2015-12-27,"BE","Solenopsis geminata",0
2015-12-27,"BG","Solenopsis geminata",0
2015-12-27,"CY","Solenopsis geminata",0
2015-12-27,"CZ","Solenopsis geminata",0
2015-12-27,"DE","Solenopsis geminata",0
2015-12-27,"DK","Solenopsis geminata",0
2015-12-27,"EE","Solenopsis geminata",0
2015-12-27,"ES","Solenopsis geminata",0
2015-12-27,"FI","Solenopsis geminata",0
2015-12-27,"FR","Solenopsis geminata",0
2015-12-27,"GB","Solenopsis geminata",0
2015-12-27,"GR","Solenopsis geminata",0
2015-12-27,"HR","Solenopsis geminata",0
2015-12-27,"HU","Solenopsis geminata",0
2015-12-27,"IE","Solenopsis geminata",0
2015-12-27,"IT","Solenopsis geminata",0
2015-12-27,"LT","Solenopsis geminata",0
2015-12-27,"LU","Solenopsis geminata",0
2015-12-27,"LV","Solenopsis geminata",0
2015-12-27,"MT","Solenopsis geminata",0
2015-12-27,"NL","Solenopsis geminata",0
2015-12-27,"PL","Solenopsis geminata",0
2015-12-27,"PT","Solenopsis geminata",0
2015-12-27,"RO","Solenopsis geminata",0
2015-12-27,"SE","Solenopsis geminata",0
2015-12-27,"SI","Solenopsis geminata",0
2015-12-27,"SK","Solenopsis geminata",0
2015-12-27,"AT","Solenopsis invicta",0
2015-12-27,"BE","Solenopsis invicta",0
2015-12-27,"BG","Solenopsis invicta",0
2015-12-27,"CY","Solenopsis invicta",0
2015-12-27,"CZ","Solenopsis invicta",0
2015-12-27,"DE","Solenopsis invicta",0
2015-12-27,"DK","Solenopsis invicta",0
2015-12-27,"EE","Solenopsis invicta",0
2015-12-27,"ES","Solenopsis invicta",0
2015-12-27,"FI","Solenopsis invicta",107.723517564372
2015-12-27,"FR","Solenopsis invicta",0
2015-12-27,"GB","Solenopsis invicta",0
2015-12-27,"GR","Solenopsis invicta",0
2015-12-27,"HR","Solenopsis invicta",0
2015-12-27,"HU","Solenopsis invicta",0
2015-12-27,"IE","Solenopsis invicta",0
2015-12-27,"IT","Solenopsis invicta",0
2015-12-27,"LT","Solenopsis invicta",0
2015-12-27,"LU","Solenopsis invicta",0
2015-12-27,"LV","Solenopsis invicta",0
2015-12-27,"MT","Solenopsis invicta",0
2015-12-27,"NL","Solenopsis invicta",0
2015-12-27,"PL","Solenopsis invicta",0
2015-12-27,"PT","Solenopsis invicta",0
2015-12-27,"RO","Solenopsis invicta",0
2015-12-27,"SE","Solenopsis invicta",0
2015-12-27,"SI","Solenopsis invicta",0
2015-12-27,"SK","Solenopsis invicta",0
2015-12-27,"AT","Solenopsis richteri",0
2015-12-27,"BE","Solenopsis richteri",0
2015-12-27,"BG","Solenopsis richteri",0
2015-12-27,"CY","Solenopsis richteri",0
2015-12-27,"CZ","Solenopsis richteri",0
2015-12-27,"DE","Solenopsis richteri",0
2015-12-27,"DK","Solenopsis richteri",0
2015-12-27,"EE","Solenopsis richteri",0
2015-12-27,"ES","Solenopsis richteri",0
2015-12-27,"FI","Solenopsis richteri",0
2015-12-27,"FR","Solenopsis richteri",0
2015-12-27,"GB","Solenopsis richteri",0
2015-12-27,"GR","Solenopsis richteri",0
2015-12-27,"HR","Solenopsis richteri",0
2015-12-27,"HU","Solenopsis richteri",0
2015-12-27,"IE","Solenopsis richteri",0
2015-12-27,"IT","Solenopsis richteri",0
2015-12-27,"LT","Solenopsis richteri",0
2015-12-27,"LU","Solenopsis richteri",0
2015-12-27,"LV","Solenopsis richteri",0
2015-12-27,"MT","Solenopsis richteri",0
2015-12-27,"NL","Solenopsis richteri",0
2015-12-27,"PL","Solenopsis richteri",0
2015-12-27,"PT","Solenopsis richteri",0
2015-12-27,"RO","Solenopsis richteri",0
2015-12-27,"SE","Solenopsis richteri",0
2015-12-27,"SI","Solenopsis richteri",0
2015-12-27,"SK","Solenopsis richteri",0
2015-12-27,"AT","Tamias sibiricus",0
2015-12-27,"BE","Tamias sibiricus",0
2015-12-27,"BG","Tamias sibiricus",0
2015-12-27,"CY","Tamias sibiricus",0
2015-12-27,"CZ","Tamias sibiricus",153.942201719548
2015-12-27,"DE","Tamias sibiricus",0
2015-12-27,"DK","Tamias sibiricus",0
2015-12-27,"EE","Tamias sibiricus",0
2015-12-27,"ES","Tamias sibiricus",17.6600331593986
2015-12-27,"FI","Tamias sibiricus",0
2015-12-27,"FR","Tamias sibiricus",0
2015-12-27,"GB","Tamias sibiricus",0
2015-12-27,"GR","Tamias sibiricus",0
2015-12-27,"HR","Tamias sibiricus",0
2015-12-27,"HU","Tamias sibiricus",0
2015-12-27,"IE","Tamias sibiricus",0
2015-12-27,"IT","Tamias sibiricus",0
2015-12-27,"LT","Tamias sibiricus",0
2015-12-27,"LU","Tamias sibiricus",0
2015-12-27,"LV","Tamias sibiricus",0
2015-12-27,"MT","Tamias sibiricus",0
2015-12-27,"NL","Tamias sibiricus",0
2015-12-27,"PL","Tamias sibiricus",0
2015-12-27,"PT","Tamias sibiricus",0
2015-12-27,"RO","Tamias sibiricus",0
2015-12-27,"SE","Tamias sibiricus",0
2015-12-27,"SI","Tamias sibiricus",0
2015-12-27,"SK","Tamias sibiricus",0
2015-12-27,"AT","Threskiornis aethiopicus",0
2015-12-27,"BE","Threskiornis aethiopicus",0
2015-12-27,"BG","Threskiornis aethiopicus",0
2015-12-27,"CY","Threskiornis aethiopicus",0
2015-12-27,"CZ","Threskiornis aethiopicus",0
2015-12-27,"DE","Threskiornis aethiopicus",0
2015-12-27,"DK","Threskiornis aethiopicus",0
2015-12-27,"EE","Threskiornis aethiopicus",0
2015-12-27,"ES","Threskiornis aethiopicus",0
2015-12-27,"FI","Threskiornis aethiopicus",0
2015-12-27,"FR","Threskiornis aethiopicus",0
2015-12-27,"GB","Threskiornis aethiopicus",0
2015-12-27,"GR","Threskiornis aethiopicus",0
2015-12-27,"HR","Threskiornis aethiopicus",0
2015-12-27,"HU","Threskiornis aethiopicus",0
2015-12-27,"IE","Threskiornis aethiopicus",0
2015-12-27,"IT","Threskiornis aethiopicus",0
2015-12-27,"LT","Threskiornis aethiopicus",0
2015-12-27,"LU","Threskiornis aethiopicus",0
2015-12-27,"LV","Threskiornis aethiopicus",0
2015-12-27,"MT","Threskiornis aethiopicus",0
2015-12-27,"NL","Threskiornis aethiopicus",0
2015-12-27,"PL","Threskiornis aethiopicus",0
2015-12-27,"PT","Threskiornis aethiopicus",0
2015-12-27,"RO","Threskiornis aethiopicus",0
2015-12-27,"SE","Threskiornis aethiopicus",102.544704261822
2015-12-27,"SI","Threskiornis aethiopicus",0
2015-12-27,"SK","Threskiornis aethiopicus",0
2015-12-27,"AT","Trachemys scripta",0
2015-12-27,"BE","Trachemys scripta",0
2015-12-27,"BG","Trachemys scripta",0
2015-12-27,"CY","Trachemys scripta",0
2015-12-27,"CZ","Trachemys scripta",0
2015-12-27,"DE","Trachemys scripta",0
2015-12-27,"DK","Trachemys scripta",0
2015-12-27,"EE","Trachemys scripta",0
2015-12-27,"ES","Trachemys scripta",17.9386965635496
2015-12-27,"FI","Trachemys scripta",0
2015-12-27,"FR","Trachemys scripta",0
2015-12-27,"GB","Trachemys scripta",0
2015-12-27,"GR","Trachemys scripta",0
2015-12-27,"HR","Trachemys scripta",0
2015-12-27,"HU","Trachemys scripta",0
2015-12-27,"IE","Trachemys scripta",0
2015-12-27,"IT","Trachemys scripta",28.3237573882117
2015-12-27,"LT","Trachemys scripta",0
2015-12-27,"LU","Trachemys scripta",0
2015-12-27,"LV","Trachemys scripta",0
2015-12-27,"MT","Trachemys scripta",0
2015-12-27,"NL","Trachemys scripta",0
2015-12-27,"PL","Trachemys scripta",0
2015-12-27,"PT","Trachemys scripta",0
2015-12-27,"RO","Trachemys scripta",0
2015-12-27,"SE","Trachemys scripta",0
2015-12-27,"SI","Trachemys scripta",0
2015-12-27,"SK","Trachemys scripta",0
2015-12-27,"AT","Triadica sebifera",0
2015-12-27,"BE","Triadica sebifera",0
